time,6-12 keV,12-25 keV,25-50 keV,50-100 keV,100-300 keV,300-800 keV
09/11/13 05:26,23.4831,100.537,153.618,132.582,147.503,39.6277
09/11/13 05:26,20.5466,102.489,144.805,121.812,139.179,44.7623
09/11/13 05:26,19.8128,93.683,147.496,125.726,146.028,48.4314
09/11/13 05:26,17.8553,101.506,147.245,126.699,133.793,44.2714
09/11/13 05:26,18.5901,98.821,150.433,136.001,141.138,45.0076
09/11/13 05:26,22.9917,108.11,134.526,131.591,141.864,45.0051
09/11/13 05:26,20.3034,100.294,154.11,128.181,150.686,42.3192
09/11/13 05:26,16.6345,108.369,154.114,127.205,133.81,52.8391
09/11/13 05:26,20.3025,95.3974,154.348,126.952,147.254,47.4541
09/11/13 05:26,19.0787,96.1271,152.14,136.241,126.213,42.0709
09/11/13 05:26,18.101,96.8651,147.01,141.628,145.053,48.9218
09/11/13 05:26,20.3028,95.888,143.832,122.306,138.206,52.5916
09/11/13 05:27,14.9216,107.142,150.684,129.892,139.187,50.6357
09/11/13 05:27,23.4833,108.61,143.835,122.554,144.569,48.9236
09/11/13 05:27,18.8336,94.4126,143.331,127.922,129.634,40.3577
09/11/13 05:27,20.5489,103.968,154.362,123.783,143.353,47.7029
09/11/13 05:27,18.5877,94.406,151.147,126.201,131.581,44.2681
09/11/13 05:27,22.0155,94.9113,142.122,135.518,156.799,48.6787
09/11/13 05:27,22.5041,93.1963,144.809,132.823,136.737,47.9435
09/11/13 05:27,18.8347,96.8641,147.987,128.174,151.411,51.8565
09/11/13 05:27,20.7919,101.024,146.522,127.931,136.737,44.5191
09/11/13 05:27,19.5696,89.0415,149.707,140.167,140.901,45.9885
09/11/13 05:27,19.5685,107.627,150.433,124.505,151.167,48.6767
09/11/13 05:27,21.7703,98.5779,152.637,140.162,140.895,50.6343
09/11/13 05:27,20.7915,96.1301,144.073,120.101,147.253,48.9212
09/11/13 05:27,16.8768,95.6351,140.151,114.958,132.079,49.8965
09/11/13 05:28,20.546,92.4571,144.311,127.19,137.707,48.1853
09/11/13 05:28,17.8547,92.2084,143.082,130.364,138.435,50.3844
09/11/13 05:28,19.0813,112.042,156.075,131.123,143.844,51.3728
09/11/13 05:28,19.3234,96.128,138.688,122.3,153.364,51.8553
09/11/13 05:28,19.8128,92.2152,140.402,123.524,149.208,48.9205
09/11/13 05:28,19.3241,101.268,138.693,140.895,156.305,44.7634
09/11/13 05:28,18.5901,96.6194,146.03,131.598,146.274,50.3888
09/11/13 05:28,18.8343,96.3727,146.516,125.969,136.243,50.3877
09/11/13 05:28,18.8338,95.1472,141.376,119.851,139.663,44.027
09/11/13 05:28,15.1655,94.9065,147.496,125.482,138.446,48.6763
09/11/13 05:28,17.6124,90.0188,152.151,130.136,161.202,45.9879
09/11/13 05:28,17.1237,85.3738,145.307,128.428,145.551,55.0404
09/11/13 05:28,19.5668,87.3167,133.543,130.364,150.419,45.7373
09/11/13 05:28,20.5471,84.6343,148.232,139.426,144.074,49.1662
09/11/13 05:28,17.1222,88.7907,135.265,128.661,146.517,46.9637
09/11/13 05:29,19.3232,90.0117,140.399,122.788,140.888,46.2288
09/11/13 05:29,17.1212,94.656,135.747,131.344,148.955,44.5152
09/11/13 05:29,15.6538,91.7213,144.064,129.388,148.711,43.2924
09/11/13 05:29,19.0792,83.4104,142.116,127.929,148.72,48.4318
09/11/13 05:29,15.6546,95.8845,148.23,126.949,143.093,50.1437
09/11/13 05:29,20.0582,93.9311,140.163,127.688,141.875,51.124
09/11/13 05:29,17.8554,79.2484,135.016,130.124,147.001,47.9404
09/11/13 05:29,18.5896,93.9266,136.242,130.861,139.667,41.8267
09/11/13 05:29,17.3674,91.4845,133.558,122.305,150.191,46.7207
09/11/13 05:29,21.7702,86.8363,141.873,129.154,149.456,45.9865
09/11/13 05:29,18.8354,91.9754,152.395,130.625,136.251,52.3477
09/11/13 05:29,14.9205,82.4299,132.084,130.616,145.047,40.6035
09/11/13 05:29,18.3444,78.2696,135.26,122.052,146.511,52.832
09/11/13 05:29,16.8763,91.9635,134.276,124.249,132.809,43.0467
09/11/13 05:29,18.8352,87.0822,142.365,131.113,150.682,52.8364
09/11/13 05:30,17.124,89.2894,143.352,138.46,150.691,52.8398
09/11/13 05:30,14.6764,88.3031,142.85,133.8,137.469,46.2307
09/11/13 05:30,20.302,90.5029,137.467,128.661,147.006,45.7406
09/11/13 05:30,19.0782,81.4494,129.145,134.771,144.554,47.2064
09/11/13 05:30,21.2806,82.4316,139.914,128.662,138.446,48.9208
09/11/13 05:30,19.0796,88.3045,148.723,124.507,147.5,46.4761
09/11/13 05:30,21.2819,79.7461,142.858,128.915,158.024,47.7009
09/11/13 05:30,17.6101,84.8709,129.385,123.515,144.794,46.9603
09/11/13 05:30,17.3676,82.9242,147.502,122.796,152.884,50.6351
09/11/13 05:30,17.368,84.394,142.614,122.799,159.248,52.838
09/11/13 05:30,18.1013,83.1682,140.652,136.004,150.192,51.8578
09/11/13 05:30,21.0369,79.7443,137.229,135.516,155.575,46.966
09/11/13 05:30,18.5891,83.1618,135.749,136.483,134.037,46.4728
09/11/13 05:30,16.3885,81.2085,140.403,133.064,149.453,47.6977
09/11/13 05:31,21.038,81.2163,133.077,138.459,168.793,50.3932
09/11/13 05:31,20.0572,87.0774,134.774,130.616,149.45,47.9415
09/11/13 05:31,16.1439,80.9643,141.137,133.31,150.921,51.6117
09/11/13 05:31,20.5462,75.3361,135.752,136.73,152.629,52.0993
09/11/13 05:31,21.2797,76.0687,130.124,130.613,140.642,46.4729
09/11/13 05:31,18.5887,82.1814,127.675,120.826,150.421,51.8526
09/11/13 05:31,18.3453,88.7913,143.338,135.021,140.403,55.5252
09/11/13 05:31,19.8142,75.8322,141.635,133.073,149.218,50.6363
09/11/13 05:31,17.1215,76.0685,139.907,130.857,138.929,51.3645
09/11/13 05:31,16.1445,82.1901,143.344,130.624,143.833,50.635
09/11/13 05:31,18.1016,82.4357,139.431,127.934,147.504,50.6356
09/11/13 05:31,23.4827,82.4341,140.162,139.918,151.904,45.0085
09/11/13 05:31,18.8346,84.8778,137.957,134.043,147.497,52.3454
09/11/13 05:31,17.1233,70.9393,136.497,127.691,156.8,54.5499
09/11/13 05:31,20.5466,75.5821,132.819,133.064,147.984,50.3881
09/11/13 05:32,21.2814,75.5855,134.293,129.89,151.905,51.3688
09/11/13 05:32,16.6329,79.0061,135.509,139.178,141.624,46.2296
09/11/13 05:32,15.4112,70.9405,143.349,140.903,164.386,49.1691
09/11/13 05:32,16.1453,87.0866,139.681,137.479,158.762,49.4143
09/11/13 05:32,18.101,80.7204,136.246,123.527,152.635,50.8783
09/11/13 05:32,18.3465,74.609,140.656,128.67,161.938,52.3486
09/11/13 05:32,18.8366,75.1016,140.418,127.697,163.658,53.8188
09/11/13 05:32,17.1225,71.6697,136.246,131.109,149.699,55.7703
09/11/13 05:32,14.4321,76.3192,139.674,128.177,163.157,49.1672
09/11/13 05:32,15.4111,75.0988,130.628,134.786,156.802,48.435
09/11/13 05:32,17.8574,71.6744,141.881,137.478,152.889,51.1261
09/11/13 05:32,16.8779,70.4471,138.448,137.714,150.678,55.7706
09/11/13 05:32,16.3878,64.3284,131.837,126.7,166.569,42.5595
09/11/13 05:32,17.3675,66.5347,140.408,125.976,154.106,58.4625
09/11/13 05:33,16.3894,78.2778,129.892,133.562,151.908,48.679
09/11/13 05:33,15.4108,76.8095,140.41,127.2,151.907,55.0386
09/11/13 05:33,22.7501,74.1212,136.745,142.127,152.401,58.7098
09/11/13 05:33,14.9223,65.8048,133.567,144.575,161.699,55.0412
09/11/13 05:33,20.5475,71.1823,123.04,130.868,158.754,51.124
09/11/13 05:33,18.3482,79.0197,132.107,133.82,162.443,52.3536
09/11/13 05:33,13.6987,69.7168,138.455,138.455,165.608,52.5933
09/11/13 05:33,19.8149,68.2513,135.035,135.035,154.36,54.7967
09/11/13 05:33,18.101,72.1593,129.153,127.441,166.578,50.3892
09/11/13 05:33,17.6116,66.0436,126.461,138.447,158.994,55.7702
09/11/13 05:33,19.5704,72.8999,132.59,131.367,164.147,55.7758
09/11/13 05:33,21.0375,65.0695,143.838,140.169,159.983,49.4137
09/11/13 05:33,17.6133,68.0068,133.323,128.43,170.262,49.9043
09/11/13 05:33,16.8789,71.4294,128.915,135.52,150.931,48.9243
09/11/13 05:33,17.3688,70.4538,138.217,142.131,165.86,54.3082
09/11/13 05:34,18.8363,73.3883,135.768,138.949,159.008,49.4148
09/11/13 05:34,20.0584,76.5645,135.027,133.071,148.481,56.7507
09/11/13 05:34,20.06,73.1457,125.253,139.442,161.948,53.575
09/11/13 05:34,17.6135,67.5184,135.037,137.972,158.032,61.6473
09/11/13 05:34,16.8802,76.0833,145.806,136.02,165.377,58.9585
09/11/13 05:34,22.2626,70.9467,144.829,142.138,158.285,52.3537
09/11/13 05:34,17.3694,77.7954,137.243,140.668,165.866,57.4903
09/11/13 05:34,17.3682,64.0911,136.01,138.946,156.314,57.2417
09/11/13 05:34,17.6138,71.4337,140.666,143.112,163.172,60.4251
09/11/13 05:34,20.55,73.1484,137.49,137.49,163.666,58.2251
09/11/13 05:34,14.9227,67.7639,138.219,140.665,165.618,59.691
09/11/13 05:34,18.8366,67.2735,134.792,141.397,163.903,49.4155
09/11/13 05:34,19.5695,65.0686,136.497,133.073,162.182,47.7006
09/11/13 05:34,18.1052,69.2403,143.129,150.469,165.394,59.209
09/11/13 05:34,17.1249,68.9889,136.51,140.669,176.876,57.7354
09/11/13 05:35,19.0826,68.257,145.321,135.535,176.881,57.7371
09/11/13 05:35,19.0823,78.7758,134.066,146.787,157.552,59.9381
09/11/13 05:35,21.2841,71.6811,134.8,137.735,175.166,51.1309
09/11/13 05:35,18.3479,64.0953,135.04,139.444,165.62,62.3828
09/11/13 05:35,16.1455,68.0068,131.366,135.035,166.837,46.2348
09/11/13 05:35,19.5723,70.9496,141.165,139.942,151.93,59.4509
09/11/13 05:35,20.3079,74.6253,140.442,138.73,168.824,65.817
09/11/13 05:35,20.3067,74.8655,138.232,143.125,177.133,57.2501
09/11/13 05:35,19.3271,78.7764,133.333,137.247,175.657,50.1527
09/11/13 05:35,20.3049,68.2537,129.168,142.623,174.426,61.4039
09/11/13 05:35,19.3267,65.8086,137.489,140.669,162.442,53.3319
09/11/13 05:35,19.5718,74.862,136.758,134.067,161.712,59.6939
09/11/13 05:35,19.8166,72.661,138.227,132.111,161.224,58.716
09/11/13 05:35,21.0422,73.1584,142.402,149.987,164.912,56.5204
09/11/13 05:36,20.0622,79.27,139.701,139.701,174.198,57.0059
09/11/13 05:36,20.3077,77.3162,140.931,149.25,174.695,55.5404
09/11/13 05:36,21.5294,68.7473,134.314,139.696,177.618,58.7165
09/11/13 05:36,19.5726,77.8009,154.379,137.008,174.44,60.675
09/11/13 05:36,16.8807,73.8837,137.981,145.566,167.339,67.7675
09/11/13 05:36,22.5102,81.2323,144.848,142.157,178.613,57.9881
09/11/13 05:36,18.1057,74.1353,141.909,138.239,174.94,63.3698
09/11/13 05:36,16.882,70.464,141.907,137.503,182.032,57.4967
09/11/13 05:36,18.8393,81.7186,138.726,136.035,169.554,54.0713
09/11/13 05:36,20.0636,83.4354,137.02,140.69,179.594,68.2653
09/11/13 05:36,16.1479,77.5586,136.278,134.076,165.882,61.6554
09/11/13 05:36,15.904,82.2117,131.147,140.934,180.572,61.6588
09/11/13 05:36,22.7546,76.0932,147.293,136.527,171.271,59.9448
09/11/13 05:36,22.5112,85.8852,139.472,143.387,181.068,64.5974
09/11/13 05:36,21.5323,82.7037,138.737,144.364,193.791,57.0117
09/11/13 05:37,24.4684,80.501,136.289,151.704,172.257,62.6391
09/11/13 05:37,23.2452,84.1722,146.078,134.333,183.76,53.831
09/11/13 05:37,24.2229,76.5836,139.71,150.476,191.826,49.4245
09/11/13 05:37,23.7352,76.344,131.4,159.784,183.03,57.5027
09/11/13 05:37,21.7776,85.6421,144.613,132.378,173.487,62.6411
09/11/13 05:37,22.022,75.1195,141.675,133.845,181.07,62.885
09/11/13 05:37,18.5965,84.4184,142.165,144.612,186.699,56.5236
09/11/13 05:37,23.4909,78.5477,144.861,148.286,188.417,66.0682
09/11/13 05:37,20.5548,81.4849,155.139,136.053,186.461,57.5044
09/11/13 05:37,15.4157,83.1961,149.508,145.593,179.361,62.6417
09/11/13 05:37,24.4684,81.2351,140.938,148.034,178.375,69.735
09/11/13 05:37,21.0433,88.5777,147.303,137.76,174.219,58.7256
09/11/13 05:37,20.5543,89.5578,152.199,141.922,170.796,56.5242
09/11/13 05:37,22.2684,86.6265,144.133,144.133,188.914,67.0499
09/11/13 05:37,21.2911,92.2614,147.814,156.869,175.468,65.5863
09/11/13 05:38,26.4291,85.405,146.828,143.402,189.408,62.6467
09/11/13 05:38,23.2469,82.7099,153.185,148.535,182.549,62.1548
09/11/13 05:38,20.3117,96.1745,147.321,142.182,191.125,57.0195
09/11/13 05:38,26.9175,87.849,152.206,152.451,180.592,55.548
09/11/13 05:38,24.4715,96.6624,151.968,142.179,192.346,61.6682
09/11/13 05:38,25.2088,100.101,160.064,144.4,191.881,66.5709
09/11/13 05:38,25.4514,90.5483,152.464,151.24,191.375,57.021
09/11/13 05:38,20.5584,97.4078,144.643,150.272,199.466,58.4937
09/11/13 05:38,23.248,94.7048,149.276,150.5,193.57,56.5292
09/11/13 05:38,21.5353,87.3648,151.237,153.439,192.105,56.7749
09/11/13 05:38,20.3118,94.7066,143.651,160.292,171.059,59.7117
09/11/13 05:38,24.7195,97.4094,151.743,153.701,189.434,65.837
09/11/13 05:38,22.5161,99.1199,170.339,144.397,184.045,62.6536
09/11/13 05:38,23.2492,101.562,147.571,154.913,187.707,64.3636
09/11/13 05:39,24.4736,92.9998,144.639,153.45,190.16,63.8762
09/11/13 05:39,26.6757,99.116,157.362,152.712,179.388,70.7272
09/11/13 05:39,24.2304,103.53,158.354,156.886,181.85,62.4117
09/11/13 05:39,24.7205,103.777,162.03,150.037,189.932,65.8399
09/11/13 05:39,22.5168,105.242,169.121,156.639,176.953,69.0189
09/11/13 05:39,25.4526,92.5104,152.226,155.652,180.126,64.121
09/11/13 05:39,26.4331,104.019,150.522,155.417,188.458,67.0618
09/11/13 05:39,31.3305,101.579,161.303,150.778,205.607,67.0669
09/11/13 05:39,30.1048,105.489,151.014,154.93,193.356,68.0418
09/11/13 05:39,27.6583,113.081,156.404,156.649,190.916,58.9882
09/11/13 05:39,28.3936,98.888,163.018,159.347,191.901,59.4797
09/11/13 05:39,26.1906,111.127,155.675,162.773,207.812,63.8855
09/11/13 05:39,24.722,105.986,159.347,155.43,194.594,61.9273
09/11/13 05:39,27.6615,115.297,165.724,161.808,196.323,59.7293
09/11/13 05:39,25.212,112.108,160.329,152.986,196.801,75.3913
09/11/13 05:40,30.8401,108.43,164.481,155.18,193.852,63.6383
09/11/13 05:40,25.9453,104.271,158.854,162.28,182.841,63.3946
09/11/13 05:40,28.1476,109.408,153.955,158.116,197.767,65.8408
09/11/13 05:40,27.1693,104.516,167.177,146.616,195.325,61.4368
09/11/13 05:40,30.3541,111.625,158.135,152.015,208.072,68.7862
09/11/13 05:40,31.3322,113.334,154.458,139.771,206.107,61.4404
09/11/13 05:40,31.331,105.253,162.53,155.921,195.574,71.4739
09/11/13 05:40,30.5987,118.723,172.821,148.587,198.769,67.3171
09/11/13 05:40,27.9046,112.842,161.063,150.293,198.759,70.0062
09/11/13 05:40,28.151,115.052,167.192,159.359,198.771,66.0937
09/11/13 05:40,23.9877,110.882,167.669,151.759,190.922,65.8437
09/11/13 05:40,28.8846,124.84,152.012,155.683,202.192,67.0711
09/11/13 05:40,30.3544,113.584,171.355,160.34,196.569,66.8286
09/11/13 05:40,24.4774,114.799,160.572,147.843,194.106,61.1935
09/11/13 05:40,29.3731,112.108,163.755,157.146,187.254,67.5582
09/11/13 05:41,31.09,123.381,177.482,160.101,189.233,70.5033
09/11/13 05:41,29.3753,113.829,163.767,156.424,205.383,67.5633
09/11/13 05:41,32.802,113.338,167.682,167.192,183.838,70.9893
09/11/13 05:41,30.5977,126.552,164.493,152.988,196.804,64.3775
09/11/13 05:41,27.6642,118.98,175.778,167.454,200.994,65.1209
09/11/13 05:41,25.9509,126.327,174.067,156.195,213.972,71.4873
09/11/13 05:41,35.0103,126.086,173.827,162.565,201.248,66.1034
09/11/13 05:41,25.9487,133.171,175.031,160.833,196.574,67.075
09/11/13 05:41,30.8453,129.012,167.201,165.732,209.307,68.3002
09/11/13 05:41,35.5,131.962,165.504,158.404,216.673,72.9587
09/11/13 05:41,30.1125,123.388,163.293,158.641,206.381,60.4698
09/11/13 05:41,33.7852,130.979,157.909,158.399,204.67,64.1429
09/11/13 05:41,28.6434,132.935,181.163,151.051,196.342,62.4279
09/11/13 05:41,29.6203,129.007,170.133,164.013,191.186,68.7877
09/11/13 05:42,29.1326,137.584,177.978,156.435,200.746,69.2817
09/11/13 05:42,31.5798,125.585,170.629,154.716,197.312,59.7323
09/11/13 05:42,28.1534,136.605,171.858,157.659,200.257,66.8338
09/11/13 05:42,31.3373,139.794,172.355,157.421,209.568,67.3262
09/11/13 05:42,34.0293,132.445,164.026,163.536,205.4,65.3656
09/11/13 05:42,29.1334,132.691,172.352,172.107,201.241,60.2253
09/11/13 05:42,35.5019,138.825,175.061,158.412,205.422,70.5142
09/11/13 05:42,30.8471,132.447,177.248,146.891,205.892,61.4493
09/11/13 05:42,30.85,132.214,175.306,167.226,211.298,73.4523
09/11/13 05:42,32.3145,135.623,175.771,152.515,189.48,64.629
09/11/13 05:42,32.3163,131.224,175.047,159.868,207.363,63.6534
09/11/13 05:42,33.5434,142.008,166.982,171.879,197.588,73.4526
09/11/13 05:42,25.2173,134.655,167.217,170.89,209.328,71.9794
09/11/13 05:42,32.5611,123.145,176.271,165.743,195.367,69.2842
09/11/13 05:42,31.8269,132.204,174.558,171.376,204.671,65.8572
09/11/13 05:43,31.0948,131.724,175.306,167.226,202.973,73.4523
09/11/13 05:43,31.3384,138.819,175.055,157.916,202.231,63.1665
09/11/13 05:43,39.1732,135.392,174.321,159.141,204.925,67.8186
09/11/13 05:43,33.5456,141.773,190.99,165.769,213.272,65.6221
09/11/13 05:43,32.8065,135.633,180.926,160.36,202.715,69.0406
09/11/13 05:43,35.2558,148.123,165.017,162.079,223.042,70.2667
09/11/13 05:43,30.6043,157.184,172.853,158.898,203.458,71.0021
09/11/13 05:43,33.2991,143.97,186.573,160.374,210.323,67.0879
09/11/13 05:43,30.115,133.681,187.79,156.451,213.253,68.3097
09/11/13 05:43,35.4994,143.956,175.538,161.094,204.427,66.3471
09/11/13 05:43,36.2362,142.496,176.774,145.189,206.399,67.0858
09/11/13 05:43,37.4617,141.032,180.453,163.803,205.672,68.3125
09/11/13 05:43,34.0293,136.362,168.677,163.536,192.914,66.1
09/11/13 05:43,35.9912,136.375,182.159,166.245,206.888,73.9411
09/11/13 05:43,36.9696,145.92,165.506,166.975,205.169,66.8391
09/11/13 05:44,37.9503,140.294,177.51,155.229,201.749,66.8415
09/11/13 05:44,37.7064,141.277,172.617,168.454,202.488,65.6189
09/11/13 05:44,36.4851,141.533,190.506,148.879,217.441,73.4598
09/11/13 05:44,34.7649,146.16,165.501,146.16,193.41,69.285
09/11/13 05:44,30.1178,147.406,178.503,166.995,205.438,73.703
09/11/13 05:44,33.5439,157.191,175.065,155.232,209.833,75.9023
09/11/13 05:44,36.2352,149.837,177.259,156.203,202.232,65.1254
09/11/13 05:44,33.3005,143.731,178.99,165.033,208.618,71.2533
09/11/13 05:44,33.298,136.62,169.918,166.735,194.402,72.4722
09/11/13 05:44,37.9515,142.012,175.066,152.785,193.675,68.5575
09/11/13 05:44,28.1577,159.887,177.516,163.56,204.939,74.9241
09/11/13 05:44,31.3359,135.381,181.161,158.148,194.625,66.344
09/11/13 05:44,33.298,141.027,183.384,155.228,216.682,67.3306
09/11/13 05:44,35.9924,146.663,183.635,161.109,198.571,64.1498
09/11/13 05:45,34.0349,145.444,180.703,160.135,208.862,66.6007
09/11/13 05:45,33.3,145.443,170.418,162.337,206.656,69.0485
09/11/13 05:45,35.7446,143.223,177.009,156.933,198.799,65.6133
09/11/13 05:45,38.6836,139.555,174.811,154.979,202.966,67.5739
09/11/13 05:45,29.8729,150.344,190.501,154.996,212.293,63.1738
09/11/13 05:45,35.7485,147.891,181.191,160.623,196.861,71.0072
09/11/13 05:45,33.2985,145.436,178,160.861,201.016,72.2285
09/11/13 05:45,34.7731,161.622,189.783,158.683,210.108,66.1179
09/11/13 05:45,36.7286,148.628,165.524,157.198,204.456,63.418
09/11/13 05:45,36.9727,143.973,173.11,150.829,201.268,71.7417
09/11/13 05:45,35.5016,135.64,171.632,157.431,198.564,68.7996
09/11/13 05:45,34.0313,145.674,173.829,164.526,199.291,62.6764
09/11/13 05:45,36.4829,149.604,187.801,150.094,205.43,65.6202
09/11/13 05:45,37.4595,140.779,179.952,158.897,189.256,72.2258
09/11/13 05:45,31.0957,144.216,172.618,166.742,201.02,66.5988
09/11/13 05:46,31.3404,142.501,186.573,157.681,206.651,73.454
09/11/13 05:46,35.2559,145.92,174.566,160.12,202.476,61.9426
09/11/13 05:46,35.9924,148.622,197.591,158.416,190.735,69.7812
09/11/13 05:46,35.9941,160.137,170.176,158.178,209.354,74.4368
09/11/13 05:46,32.0755,145.441,183.393,157.684,193.432,69.7825
09/11/13 05:46,35.2568,140.293,186.322,157.676,211.786,66.841
09/11/13 05:46,34.2801,150.098,175.318,157.688,202.497,62.9284
09/11/13 05:46,39.4202,147.397,184.859,152.784,204.447,65.6188
09/11/13 05:46,32.5659,152.791,184.377,161.605,204.945,66.1113
09/11/13 05:46,35.256,145.921,176.035,169.18,200.274,65.6154
09/11/13 05:46,34.769,154.012,179.966,155.726,201.513,71.9865
09/11/13 05:46,36.2396,158.916,181.443,161.609,189.279,70.2755
09/11/13 05:46,42.3595,142.259,174.335,159.399,187.802,71.0072
09/11/13 05:46,32.8067,145.182,170.644,152.282,195.861,69.5306
09/11/13 05:46,35.5019,160.37,180.692,157.432,199.79,64.393
09/11/13 05:47,36.7248,135.882,179.462,167.465,186.072,66.1046
09/11/13 05:47,33.053,154.247,175.059,146.902,193.911,61.9439
09/11/13 05:47,32.3213,156.954,196.866,149.854,202.498,60.7249
09/11/13 05:47,33.0531,147.392,183.139,158.655,187.79,67.5752
09/11/13 05:47,33.2967,153.997,188.763,161.097,205.901,60.7175
09/11/13 05:47,31.5834,146.165,171.138,157.917,198.559,70.7565
09/11/13 05:47,36.7269,153.274,169.434,162.823,200.039,65.6188
09/11/13 05:47,33.7863,147.142,184.356,153.997,185.58,67.3279
09/11/13 05:47,35.0121,156.208,185.099,153.759,184.12,65.1274
09/11/13 05:47,32.3198,155.478,189.022,150.581,193.919,64.3947
09/11/13 05:47,33.7896,152.788,191.964,156.216,203.472,69.2932
09/11/13 05:47,35.009,160.845,177.493,153.011,195.61,72.9558
09/11/13 05:47,37.4628,162.584,185.11,156.707,199.067,66.3557
09/11/13 05:47,38.9237,150.554,180.91,150.554,184.337,62.9144
09/11/13 05:48,38.1978,164.054,187.561,162.585,188.54,57.5415
09/11/13 05:48,32.8052,147.623,177.98,144.196,192.914,65.6104
09/11/13 05:48,32.5654,162.093,187.802,155.971,197.841,68.3139
09/11/13 05:48,31.3381,161.342,194.394,169.911,182.643,62.1866
09/11/13 05:48,29.3796,155.467,177.991,161.343,198.067,63.9006
09/11/13 05:48,37.4592,151.551,177.748,157.672,198.069,62.4321
09/11/13 05:48,35.4994,158.401,185.331,166.235,180.435,70.2644
09/11/13 05:48,35.0082,152.273,176.755,156.68,183.365,66.3442
09/11/13 05:48,29.3776,153.253,185.813,153.498,172.348,68.3029
09/11/13 05:48,35.2561,164.039,181.667,151.797,177.015,60.2291
09/11/13 05:48,36.971,159.147,187.303,149.353,186.814,62.4345
09/11/13 05:48,36.7218,163.779,181.651,148.356,180.671,64.6304
09/11/13 05:48,37.9468,169.169,177.983,145.177,184.593,68.0595
09/11/13 05:48,32.3131,157.404,172.092,146.633,181.394,67.5638
09/11/13 05:48,40.397,160.364,182.399,148.367,194.151,60.2283
09/11/13 05:49,42.3575,162.085,179.713,158.902,195.383,57.5376
09/11/13 05:49,36.9681,163.296,174.803,149.586,191.206,67.0811
09/11/13 05:49,32.0699,165.98,187.768,158.146,176.997,65.119
09/11/13 05:49,34.2745,152.766,182.389,152.766,193.406,61.939
09/11/13 05:49,35.256,165.018,182.401,153.51,197.091,66.8395
