GEV_START,GEV_PEAK,GEV_END,GOES_CLASS,AIA_LOC,AIA_XCEN,AIA_YCEN
"2011-02-14T19:23:00","2011-02-14T19:30:00","2011-02-14T19:36:00","C6.6","S07W03",63.9456,-222.975
"2011-02-14T23:14:00","2011-02-14T23:19:00","2011-02-14T23:26:00","C1.2","S07W12",207.467,-208.762
"2011-02-14T23:40:00","2011-02-14T23:46:00","2011-02-14T23:57:00","C2.7","S06W13",224.425,-192.542
"2011-02-15T00:31:00","2011-02-15T00:38:00","2011-02-15T00:48:00","C2.7","S08W05",95.1912,-239.671
"2011-02-15T01:44:00","2011-02-15T01:45:00","2011-02-15T01:56:00","X2.2","S08W09",159.166,-224.146
"2011-02-15T04:27:00","2011-02-15T04:31:00","2011-02-15T04:37:00","C4.8","S07W07",127.567,-223.471
"2011-02-15T10:02:00","2011-02-15T10:07:00","2011-02-15T10:16:00","C1.0","S09W14",235.651,-242.436
"2011-02-15T14:32:00","2011-02-15T14:44:00","2011-02-15T14:51:00","C4.8","S08W15",252.598,-226.292
"2011-02-15T19:30:00","2011-02-15T19:31:00","2011-02-15T19:36:00","B8.5","S10W19",309.206,-261.383
"2011-02-15T22:49:00","2011-02-15T22:54:00","2011-02-15T22:56:00","C1.3","S09W19",311.336,-244.871
"2011-02-16T00:58:00","2011-02-16T01:00:00","2011-02-16T01:10:00","C2.0","S10W21",353.198,-263.273
"2011-02-16T01:32:00","2011-02-16T01:39:00","2011-02-16T01:46:00","M1.0","S08W23",372.626,-231.136
"2011-02-16T01:56:00","2011-02-16T02:00:00","2011-02-16T02:05:00","C2.2","S73E01",-8.26248,-943.662
"2011-02-16T05:40:00","2011-02-16T05:45:00","2011-02-16T05:45:00","C5.9","S09W24",401.567,-232.620
"2011-02-16T06:18:00","2011-02-16T06:22:00","2011-02-16T06:29:00","C2.2","S08W26",418.444,-216.923
"2011-02-16T07:35:00","2011-02-16T07:44:00","2011-02-16T07:44:00","M1.1","S08W27",446.812,-218.678
"2011-02-16T09:02:00","2011-02-16T09:11:00","2011-02-16T09:19:00","C9.9","S09W26",430.015,-234.247
"2011-02-16T10:25:00","2011-02-16T10:30:00","2011-02-16T10:39:00","C3.2","S09W26",430.010,-234.210
"2011-02-16T11:58:00","2011-02-16T12:00:00","2011-02-16T12:05:00","C1.0","S09W27",444.037,-235.073
"2011-02-16T14:19:00","2011-02-16T14:25:00","2011-02-16T14:29:00","M1.6","S10W28",454.937,-252.376
"2011-02-16T15:27:00","2011-02-16T15:31:00","2011-02-16T15:37:00","C7.7","S09W30",485.281,-237.868
"2011-02-16T19:29:00","2011-02-16T19:31:00","2011-02-16T19:43:00","C1.3","S10W31",495.472,-255.195
"2011-02-16T20:11:00","2011-02-16T20:15:00","2011-02-16T20:19:00","C1.1","S10W34",538.159,-241.992
"2011-02-16T21:06:00","2011-02-16T21:11:00","2011-02-16T21:14:00","C4.2","S09W33",525.169,-240.867
"2011-02-16T23:02:00","2011-02-17T00:25:00","2011-02-17T01:07:00","C2.8","S08W39",607.785,-214.918
"2011-02-17T01:41:00","2011-02-17T01:46:00","2011-02-17T01:50:00","C6.1","S10W35",550.953,-242.988
"2011-02-17T02:46:00","2011-02-17T02:52:00","2011-02-17T03:08:00","C2.3","N24E28",-416.240,320.147
"2011-02-17T04:09:00","2011-02-17T04:15:00","2011-02-17T04:22:00","C1.5","S11W35",547.351,-259.308
"2011-02-17T05:33:00","2011-02-17T05:36:00","2011-02-17T05:40:00","C1.0","S10W39",600.477,-247.682
"2011-02-17T06:44:00","2011-02-17T06:45:00","2011-02-17T06:51:00","C1.2","S12W37",568.371,-277.853
"2011-02-17T08:09:00","2011-02-17T08:13:00","2011-02-17T08:18:00","C1.2","S09W41",628.014,-233.765
"2011-02-17T09:24:00","2011-02-17T09:30:00","2011-02-17T09:35:00","C1.9","S10W38",588.340,-246.359
"2011-02-17T10:38:00","2011-02-17T10:44:00","2011-02-17T10:49:00","C2.2","S10W41",624.126,-250.114
"2011-02-17T12:33:00","2011-02-17T12:36:00","2011-02-17T12:39:00","C2.4","S10W44",662.268,-237.699
"2011-02-17T15:49:00","2011-02-17T15:54:00","2011-02-17T16:04:00","C1.3","S12W48",700.734,-259.666
"2011-02-17T21:30:00","2011-02-17T21:35:00","2011-02-17T21:40:00","C1.1","S09W43",654.810,-219.689
"2011-02-18T03:20:00","2011-02-18T03:29:00","2011-02-18T03:40:00","C2.0","N12W00",0.00000,117.786
"2011-02-18T07:13:00","2011-02-18T07:15:00","2011-02-18T07:24:00","C7.6","N28E06",-97.9260,379.316
"2011-02-18T09:03:00","2011-02-18T09:11:00","2011-02-18T09:19:00","C4.2","N12W00",0.00000,117.928
"2011-02-18T09:55:00","2011-02-18T10:00:00","2011-02-18T10:11:00","M6.6","N34E11",-156.868,469.935
"2011-02-18T10:23:00","2011-02-18T10:26:00","2011-02-18T10:37:00","M1.0","N12W00",0.00000,117.961
"2011-02-18T12:59:00","2011-02-18T13:00:00","2011-02-18T13:06:00","M1.4","N12W00",0.00000,118.024
"2011-02-18T14:00:00","2011-02-18T14:08:00","2011-02-18T14:15:00","M1.0","N12W00",0.00000,118.049
"2011-02-18T14:57:00","2011-02-18T15:00:00","2011-02-18T15:09:00","C5.0","N12W00",0.00000,118.072
"2011-02-18T15:48:00","2011-02-18T15:55:00","2011-02-18T15:59:00","C5.5","N12W00",0.00000,118.093
"2011-02-18T16:42:00","2011-02-18T16:45:00","2011-02-18T16:53:00","C2.1","N12W00",0.00000,118.115
"2011-02-18T17:48:00","2011-02-18T17:53:00","2011-02-18T18:02:00","C3.8","N20E06",-100.893,250.986
"2011-02-18T19:02:00","2011-02-18T19:06:00","2011-02-18T19:18:00","C7.0","N12W00",0.00000,118.171
"2011-02-19T01:33:00","2011-02-19T01:37:00","2011-02-19T01:41:00","C1.3","N19E15",-250.346,231.300
"2011-02-19T02:21:00","2011-02-19T02:25:00","2011-02-19T02:30:00","C1.8","N29E05",-81.2136,395.479
"2011-02-19T02:56:00","2011-02-19T03:00:00","2011-02-19T03:11:00","C3.4","N28E11",-162.644,378.587
"2011-02-19T07:40:00","2011-02-19T07:44:00","2011-02-19T07:47:00","C1.9","N29E10",-145.757,394.600
"2011-02-19T08:00:00","2011-02-19T08:01:00","2011-02-19T08:12:00","C8.5","N30E08",-128.959,410.372
"2011-02-19T12:20:00","2011-02-19T12:24:00","2011-02-19T12:34:00","C1.1","N29E12",-177.773,393.988
"2011-02-19T14:50:00","2011-02-19T14:53:00","2011-02-19T14:55:00","C1.0","N30E16",-239.782,407.705
"2011-02-19T15:24:00","2011-02-19T15:29:00","2011-02-19T15:41:00","C1.5","N19E24",-376.939,242.671
"2011-02-19T16:26:00","2011-02-19T16:30:00","2011-02-19T16:32:00","C1.9","N29E15",-225.373,392.757
"2011-02-19T16:39:00","2011-02-19T16:43:00","2011-02-19T16:45:00","C6.1","S13W74",901.277,-254.510
"2011-02-19T21:07:00","2011-02-19T21:13:00","2011-02-19T21:17:00","C1.9","S17W72",875.940,-316.906
"2011-02-20T00:46:00","2011-02-20T01:23:00","2011-02-20T01:45:00","C1.2","N21E33",-492.304,284.336
"2011-02-20T02:45:00","2011-02-20T03:19:00","2011-02-20T03:31:00","C1.4","N12W00",0.00000,118.901
"2011-02-20T06:25:00","2011-02-20T06:28:00","2011-02-20T06:30:00","B7.9","N13W13",219.160,132.777
"2011-02-20T23:00:00","2011-02-20T23:03:00","2011-02-20T23:06:00","B3.2","S21W86",896.322,-351.182
"2011-02-20T23:31:00","2011-02-20T23:36:00","2011-02-20T23:49:00","B5.2","S18W88",917.088,-311.491
"2011-02-21T01:41:00","2011-02-21T01:46:00","2011-02-21T01:50:00","B8.8","N12W00",0.00000,119.387
"2011-02-21T02:13:00","2011-02-21T02:16:00","2011-02-21T02:27:00","C4.6","N12W00",0.00000,119.398
"2011-02-21T03:10:00","2011-02-21T03:15:00","2011-02-21T03:18:00","C1.8","N12W00",0.00000,119.417
"2011-02-21T05:00:00","2011-02-21T05:06:00","2011-02-21T05:08:00","C4.1","S20W87",905.484,-343.076
"2011-02-21T06:02:00","2011-02-21T06:10:00","2011-02-21T06:14:00","C4.3","S19W88",910.421,-323.468
"2011-02-21T09:01:00","2011-02-21T09:06:00","2011-02-21T09:09:00","C2.7","S19W88",910.398,-323.453
"2011-02-21T10:00:00","2011-02-21T10:04:00","2011-02-21T10:07:00","C1.8","S20W87",904.476,-339.229
"2011-02-21T10:08:00","2011-02-21T10:12:00","2011-02-21T10:15:00","C7.8","S20W87",904.470,-339.229
"2011-02-21T15:39:00","2011-02-21T15:44:00","2011-02-21T15:55:00","C1.5","S20W87",904.426,-339.200
"2011-02-21T18:25:00","2011-02-21T18:29:00","2011-02-21T18:35:00","C1.4","S20W87",904.402,-339.186
"2011-02-22T10:33:00","2011-02-22T10:46:00","2011-02-22T10:48:00","B6.5","S29W86",838.051,-474.115
"2011-02-22T12:15:00","2011-02-22T12:19:00","2011-02-22T12:22:00","B3.5","N25W54",708.216,371.349
"2011-02-22T14:34:00","2011-02-22T14:38:00","2011-02-22T14:42:00","B2.7","N18W54",741.630,258.133
"2011-02-23T09:35:00","2011-02-23T09:39:00","2011-02-23T09:47:00","B3.1","N22W68",827.442,333.879
"2011-02-23T10:24:00","2011-02-23T10:28:00","2011-02-23T10:33:00","B3.7","N22W71",843.516,344.159
"2011-02-23T11:10:00","2011-02-23T11:18:00","2011-02-23T11:25:00","B6.1","N22W71",843.510,344.161
"2011-02-23T12:15:00","2011-02-23T12:23:00","2011-02-23T12:29:00","C1.2","N17W66",838.806,255.556
"2011-02-23T18:35:00","2011-02-23T18:45:00","2011-02-23T19:10:00","B9.9","N15W70",870.672,231.835
"2011-02-24T02:49:00","2011-02-24T02:53:00","2011-02-24T02:57:00","B3.9","N21W82",885.948,342.813
"2011-02-24T07:23:00","2011-02-24T07:31:00","2011-02-24T07:42:00","M3.5","N14E91",-939.102,238.761
"2011-02-24T13:47:00","2011-02-24T13:53:00","2011-02-24T13:56:00","C1.8","N16E91",-926.670,277.208
"2011-02-24T17:12:00","2011-02-24T17:40:00","2011-02-24T17:51:00","B8.5","N12W84",934.425,206.163
"2011-02-24T18:20:00","2011-02-24T18:23:00","2011-02-24T18:41:00","B5.9","N14E91",-938.999,238.739
"2011-02-24T18:56:00","2011-02-24T19:00:00","2011-02-24T19:08:00","B9.1","N21E92",-898.164,358.373
"2011-02-24T19:50:00","2011-02-24T19:53:00","2011-02-24T19:58:00","B9.2","N12W91",939.048,216.401
"2011-02-25T01:38:00","2011-02-25T01:42:00","2011-02-25T01:45:00","B4.8","N19E79",-896.262,297.239
"2011-02-25T03:22:00","2011-02-25T03:25:00","2011-02-25T03:33:00","B4.2","N20E79",-887.076,315.130
"2011-02-25T05:15:00","2011-02-25T05:18:00","2011-02-25T05:22:00","C1.4","S71E06",-32.6608,-936.852
"2011-02-25T05:40:00","2011-02-25T05:44:00","2011-02-25T05:46:00","C1.6","N27E92",-860.070,445.847
"2011-02-25T10:53:00","2011-02-25T10:58:00","2011-02-25T11:07:00","B6.2","N25E92",-875.952,413.904
"2011-02-25T17:18:00","2011-02-25T17:29:00","2011-02-25T17:37:00","C1.1","N25E89",-869.244,412.238
"2011-02-25T18:57:00","2011-02-25T19:00:00","2011-02-25T19:04:00","B4.5","N28E87",-848.970,446.074
"2011-02-25T22:29:00","2011-02-25T22:31:00","2011-02-25T22:33:00","B5.2","N31E93",-827.226,504.078
"2011-02-26T00:07:00","2011-02-26T00:10:00","2011-02-26T00:12:00","B4.3","N30E86",-830.502,477.371
"2011-02-26T00:54:00","2011-02-26T00:59:00","2011-02-26T01:03:00","B9.0","N28E92",-847.695,457.121
"2011-02-26T01:18:00","2011-02-26T01:21:00","2011-02-26T01:23:00","B4.6","N29E81",-833.412,453.512
"2011-02-26T05:03:00","2011-02-26T05:10:00","2011-02-26T05:20:00","B8.9","N29E84",-834.336,464.566
"2011-02-26T06:16:00","2011-02-26T06:19:00","2011-02-26T06:34:00","B7.0","N28E80",-835.800,440.480
"2011-02-26T07:32:00","2011-02-26T07:35:00","2011-02-26T07:38:00","B4.5","N22E62",-791.370,327.199
"2011-02-26T08:09:00","2011-02-26T08:13:00","2011-02-26T08:15:00","C1.3","N30E78",-811.932,473.691
"2011-02-26T09:35:00","2011-02-26T09:39:00","2011-02-26T09:43:00","B3.7","N29E74",-809.202,449.593
"2011-02-26T19:20:00","2011-02-26T19:24:00","2011-02-26T19:26:00","B3.9","N28E73",-809.490,436.459
"2011-02-26T20:46:00","2011-02-26T20:50:00","2011-02-26T20:52:00","B4.3","N23E56",-735.528,337.363
"2011-02-26T23:23:00","2011-02-26T23:30:00","2011-02-26T23:41:00","B5.7","N28E68",-788.538,428.524
"2011-02-27T03:49:00","2011-02-27T03:55:00","2011-02-27T03:58:00","C4.2","N32E65",-739.602,479.821
"2011-02-27T05:04:00","2011-02-27T05:11:00","2011-02-27T05:15:00","B2.7","N33E72",-769.698,498.716
"2011-02-27T06:21:00","2011-02-27T06:28:00","2011-02-27T06:28:00","B1.9","S12E37",-579.194,-274.855
"2011-02-27T14:30:00","2011-02-27T14:42:00","2011-02-27T14:49:00","B6.1","N31E58",-698.742,460.027
"2011-02-27T15:47:00","2011-02-27T15:53:00","2011-02-27T15:59:00","B7.2","N31E58",-698.730,460.028
"2011-02-27T17:14:00","2011-02-27T17:15:00","2011-02-27T17:22:00","B2.9","N36E66",-712.458,536.969
"2011-02-27T21:17:00","2011-02-27T21:31:00","2011-02-27T21:43:00","B7.7","N30E43",-570.679,433.628
"2011-02-27T22:21:00","2011-02-27T22:24:00","2011-02-27T22:26:00","B6.8","N35E55",-652.698,508.262
"2011-02-28T01:44:00","2011-02-28T01:46:00","2011-02-28T01:50:00","B5.0","N37E62",-679.770,543.178
"2011-02-28T02:10:00","2011-02-28T02:14:00","2011-02-28T02:18:00","B5.0","N35E55",-652.674,508.264
"2011-02-28T04:17:00","2011-02-28T04:28:00","2011-02-28T04:34:00","B7.9","N35E55",-652.662,508.265
"2011-02-28T05:24:00","2011-02-28T05:31:00","2011-02-28T05:40:00","C1.7","N35E55",-652.650,508.265
"2011-02-28T06:30:00","2011-02-28T06:38:00","2011-02-28T06:49:00","C1.1","N35E54",-642.678,509.710
"2011-02-28T07:01:00","2011-02-28T07:10:00","2011-02-28T07:16:00","C2.0","N35E52",-622.152,512.532
"2011-02-28T07:34:00","2011-02-28T07:38:00","2011-02-28T07:40:00","C2.4","N32E50",-627.138,470.387
"2011-02-28T09:38:00","2011-02-28T09:52:00","2011-02-28T10:03:00","C1.5","N35E52",-622.138,512.533
"2011-02-28T10:25:00","2011-02-28T10:29:00","2011-02-28T10:37:00","B5.5","N35E52",-622.134,512.534
"2011-02-28T12:02:00","2011-02-28T12:07:00","2011-02-28T12:18:00","C1.2","N35E50",-600.839,515.264
"2011-02-28T12:38:00","2011-02-28T12:45:00","2011-02-28T12:52:00","M1.1","N37E45",-539.508,535.791
"2011-02-28T15:44:00","2011-02-28T15:45:00","2011-02-28T15:52:00","C1.0","N38E54",-614.658,553.303
"2011-02-28T20:11:00","2011-02-28T20:16:00","2011-02-28T20:19:00","B7.3","N36E47",-567.489,519.182
"2011-02-28T21:15:00","2011-02-28T21:31:00","2011-02-28T21:46:00","C1.7","N35E37",-479.401,499.861
"2011-02-28T23:11:00","2011-02-28T23:14:00","2011-02-28T23:14:00","B5.7","N34E38",-496.131,484.226
"2011-03-01T02:27:00","2011-03-01T04:13:00","2011-03-01T04:42:00","C6.1","N36E35",-449.581,516.323
"2011-03-01T08:52:00","2011-03-01T09:18:00","2011-03-01T09:34:00","C2.9","N42E41",-472.187,595.048
"2011-03-01T14:35:00","2011-03-01T14:38:00","2011-03-01T14:40:00","C1.1","N37E34",-436.415,517.324
"2011-03-01T16:25:00","2011-03-01T16:47:00","2011-03-01T16:59:00","C1.0","N37E32",-409.790,519.218
"2011-03-01T17:42:00","2011-03-01T17:47:00","2011-03-01T17:54:00","C1.3","N36E24",-318.035,496.123
"2011-03-01T18:06:00","2011-03-01T18:19:00","2011-03-01T18:26:00","C1.0","N38E39",-479.345,541.498
"2011-03-01T18:51:00","2011-03-01T18:55:00","2011-03-01T18:58:00","B9.8","N35E26",-346.732,494.638
"2011-03-01T19:34:00","2011-03-01T19:57:00","2011-03-01T20:17:00","C1.6","S09E07",-125.447,-249.083
"2011-03-02T10:02:00","2011-03-02T10:06:00","2011-03-02T10:10:00","B8.8","N36E17",-229.682,499.817
"2011-03-02T13:11:00","2011-03-02T13:18:00","2011-03-02T13:21:00","C1.4","N36E16",-214.684,500.315
"2011-03-03T11:29:00","2011-03-03T11:34:00","2011-03-03T11:43:00","C1.2","N09E82",-943.302,140.150
"2011-03-03T14:12:00","2011-03-03T14:16:00","2011-03-03T14:20:00","C5.4","N35E01",-15.7178,474.425
"2011-03-03T19:24:00","2011-03-03T19:36:00","2011-03-03T19:44:00","C1.2","N35W01",15.7170,474.421
"2011-03-03T20:27:00","2011-03-03T20:50:00","2011-03-03T21:02:00","C2.7","N35W02",31.4288,474.368
"2011-03-03T23:24:00","2011-03-03T23:34:00","2011-03-03T23:46:00","C2.0","N33W06",94.7814,458.954
"2011-03-03T23:53:00","2011-03-03T23:58:00","2011-03-04T00:04:00","C2.1","N34W05",78.4843,473.995
"2011-03-04T13:57:00","2011-03-04T14:00:00","2011-03-04T14:03:00","C1.7","N35W17",231.316,485.198
"2011-03-04T17:15:00","2011-03-04T17:19:00","2011-03-04T17:23:00","C1.0","N29W33",461.563,398.367
"2011-03-05T00:00:00","2011-03-05T00:04:00","2011-03-05T00:06:00","B7.7","S08W39",605.502,-209.629
"2011-03-05T01:05:00","2011-03-05T01:10:00","2011-03-05T01:12:00","C2.2","S07W41",632.850,-195.830
"2011-03-05T02:40:00","2011-03-05T02:49:00","2011-03-05T02:58:00","C1.6","S07W42",644.550,-197.219
"2011-03-05T05:19:00","2011-03-05T05:22:00","2011-03-05T05:24:00","C1.2","N34W25",334.688,480.711
"2011-03-05T05:41:00","2011-03-05T09:08:00","2011-03-05T09:18:00","C2.2","S08W45",678.466,-201.545
"2011-03-05T10:13:00","2011-03-05T10:17:00","2011-03-05T10:21:00","C1.4","S09W46",685.542,-219.467
"2011-03-05T12:06:00","2011-03-05T12:10:00","2011-03-05T12:14:00","C1.2","S09W48",706.572,-222.499
"2011-03-05T12:24:00","2011-03-05T12:26:00","2011-03-05T12:29:00","C1.0","N21E92",-900.554,351.712
"2011-03-05T12:40:00","2011-03-05T12:41:00","2011-03-05T12:42:00","C1.0","S09W48",706.568,-222.497
"2011-03-05T12:46:00","2011-03-05T12:48:00","2011-03-05T12:53:00","C1.1","S09W48",706.566,-222.497
"2011-03-05T13:30:00","2011-03-05T13:41:00","2011-03-05T13:52:00","C1.3","N20E54",-734.148,291.359
"2011-03-05T14:22:00","2011-03-05T14:25:00","2011-03-05T14:30:00","C1.0","S10W51",736.481,-227.218
"2011-03-05T20:05:00","2011-03-05T20:10:00","2011-03-05T20:16:00","C1.4","N33W32",436.140,459.842
"2011-03-05T20:49:00","2011-03-05T21:44:00","2011-03-05T22:05:00","C2.9","N25E83",-864.210,402.234
"2011-03-06T00:23:00","2011-03-06T00:26:00","2011-03-06T00:29:00","C1.6","N34W37",482.624,485.158
"2011-03-06T01:29:00","2011-03-06T01:30:00","2011-03-06T01:37:00","C1.8","S10W53",764.280,-232.096
"2011-03-06T02:03:00","2011-03-06T02:08:00","2011-03-06T02:11:00","C2.1","S10W54",773.106,-233.772
"2011-03-06T03:37:00","2011-03-06T03:41:00","2011-03-06T03:51:00","C3.7","S10W54",773.094,-233.767
"2011-03-06T04:10:00","2011-03-06T04:14:00","2011-03-06T04:25:00","C1.9","N35W41",516.626,496.309
"2011-03-06T04:07:00","2011-03-06T04:15:00","2011-03-06T04:20:00","C1.8","N35W39",504.159,497.455
"2011-03-06T04:33:00","2011-03-06T04:44:00","2011-03-06T04:48:00","C1.7","S11W59",813.631,-242.427
"2011-03-06T05:28:00","2011-03-06T05:32:00","2011-03-06T05:36:00","C4.6","N32W38",502.906,454.541
"2011-03-06T06:59:00","2011-03-06T07:01:00","2011-03-06T07:07:00","C2.8","N31W33",455.836,428.803
"2011-03-06T07:30:00","2011-03-06T07:33:00","2011-03-06T07:35:00","C2.4","N32W37",489.827,455.645
"2011-03-06T08:30:00","2011-03-06T08:33:00","2011-03-06T08:37:00","C1.6","N35W38",491.514,498.552
"2011-03-06T08:49:00","2011-03-06T08:56:00","2011-03-06T09:07:00","C2.6","S11W58",805.974,-240.647
"2011-03-06T09:54:00","2011-03-06T10:01:00","2011-03-06T10:06:00","C3.1","N32W39",515.796,453.382
"2011-03-06T10:31:00","2011-03-06T10:40:00","2011-03-06T10:55:00","C7.5","S11W59",813.582,-242.409
"2011-03-06T11:56:00","2011-03-06T12:09:00","2011-03-06T12:12:00","C5.1","N32W40",528.539,452.203
"2011-03-06T12:58:00","2011-03-06T13:49:00","2011-03-06T14:15:00","C6.0","N24E71",-831.126,375.185
"2011-03-06T13:31:00","2011-03-06T13:50:00","2011-03-06T14:16:00","C6.0","N24E71",-831.120,375.182
"2011-03-06T14:41:00","2011-03-06T14:44:00","2011-03-06T14:47:00","C8.6","N31W43",565.793,448.512
"2011-03-06T15:21:00","2011-03-06T15:27:00","2011-03-06T15:30:00","C3.9","N16E37",-567.139,199.113
"2011-03-06T16:02:00","2011-03-06T16:19:00","2011-03-06T16:22:00","C4.7","N31W42",553.531,449.760
"2011-03-06T16:25:00","2011-03-06T16:30:00","2011-03-06T16:33:00","C6.9","N31W43",565.782,448.504
"2011-03-06T19:32:00","2011-03-06T19:37:00","2011-03-06T19:41:00","C2.3","N31W44",577.843,447.208
"2011-03-06T21:17:00","2011-03-06T21:21:00","2011-03-06T21:25:00","C1.4","N31W48",612.990,443.198
"2011-03-06T21:51:00","2011-03-06T21:57:00","2011-03-06T22:05:00","C1.4","S13W67",865.272,-257.052
"2011-03-06T23:33:00","2011-03-06T23:35:00","2011-03-06T23:37:00","C2.2","S13W66",859.692,-255.167
"2011-03-07T02:02:00","2011-03-07T02:12:00","2011-03-07T02:22:00","C3.0","S12W69",880.398,-244.655
"2011-03-07T04:20:00","2011-03-07T04:30:00","2011-03-07T04:39:00","C5.0","S13W67",865.212,-257.035
"2011-03-07T05:00:00","2011-03-07T05:13:00","2011-03-07T05:19:00","M1.2","N31W52",652.404,452.400
"2011-03-07T07:11:00","2011-03-07T07:18:00","2011-03-07T07:30:00","C3.6","S13W73",897.892,-252.405
"2011-03-07T07:49:00","2011-03-07T07:54:00","2011-03-07T07:59:00","M1.6","S14W72",889.007,-266.595
"2011-03-07T07:59:00","2011-03-07T08:07:00","2011-03-07T08:15:00","M1.4","N35W52",621.052,512.075
"2011-03-07T09:14:00","2011-03-07T09:15:00","2011-03-07T09:20:00","M1.8","S13W74",901.572,-254.363
"2011-03-07T10:16:00","2011-03-07T10:20:00","2011-03-07T10:27:00","C4.9","N35W53",631.374,510.655
"2011-03-07T10:16:00","2011-03-07T10:21:00","2011-03-07T10:27:00","C4.9","N34W55",657.185,493.404
"2011-03-07T13:45:00","2011-03-07T14:00:00","2011-03-07T14:11:00","M1.7","N22E22",-341.377,295.907
"2011-03-07T16:05:00","2011-03-07T16:09:00","2011-03-07T16:12:00","C5.1","S13W75",909.624,-240.129
"2011-03-07T18:18:00","2011-03-07T18:23:00","2011-03-07T18:23:00","C7.6","S14W76",908.064,-258.287
"2011-03-07T19:43:00","2011-03-07T20:01:00","2011-03-07T20:12:00","M3.7","N38W55",623.406,551.283
"2011-03-07T21:45:00","2011-03-07T21:50:00","2011-03-07T21:55:00","M1.5","S15W80",915.810,-264.245
"2011-03-08T00:14:00","2011-03-08T00:15:00","2011-03-08T00:19:00","C4.7","S16W82",914.538,-284.275
"2011-03-08T02:24:00","2011-03-08T02:29:00","2011-03-08T02:32:00","M1.3","S15W77",905.862,-276.334
"2011-03-08T03:37:00","2011-03-08T03:45:00","2011-03-08T03:58:00","M1.5","S16E68",-859.248,-308.815
"2011-03-08T05:04:00","2011-03-08T05:08:00","2011-03-08T05:12:00","C5.5","S14W74",896.442,-270.435
"2011-03-08T09:32:00","2011-03-08T09:35:00","2011-03-08T09:39:00","C4.7","S20W55",747.288,-381.727
"2011-03-08T10:35:00","2011-03-08T10:44:00","2011-03-08T10:44:00","M5.3","S16W88",923.694,-276.249
"2011-03-08T18:08:00","2011-03-08T18:28:00","2011-03-08T18:28:00","M4.4","S16W88",923.622,-276.228
"2011-03-08T19:35:00","2011-03-08T20:16:00","2011-03-08T21:35:00","M1.5","S18W86",912.582,-306.115
"2011-03-08T23:10:00","2011-03-08T23:14:00","2011-03-08T23:19:00","C7.7","N19E02",-33.6158,238.726
"2011-03-08T23:32:00","2011-03-08T23:37:00","2011-03-08T23:40:00","C8.8","S17W86",917.880,-290.197
"2011-03-09T01:52:00","2011-03-09T01:58:00","2011-03-09T02:07:00","C5.6","S16W87",922.914,-274.196
"2011-03-09T02:30:00","2011-03-09T02:31:00","2011-03-09T02:36:00","C6.4","S21W65",817.260,-383.291
"2011-03-09T08:23:00","2011-03-09T08:31:00","2011-03-09T08:41:00","C4.0","N30W78",814.656,470.870
"2011-03-09T10:35:00","2011-03-09T10:43:00","2011-03-09T10:55:00","C7.3","N20W11",183.327,252.855
"2011-03-09T13:17:00","2011-03-09T13:30:00","2011-03-09T13:30:00","C7.6","S22W73",850.129,-397.740
"2011-03-09T15:42:00","2011-03-09T15:43:00","2011-03-09T15:53:00","C2.6","N25W90",871.874,407.295
"2011-03-09T16:42:00","2011-03-09T16:45:00","2011-03-09T16:53:00","C2.7","N25W90",871.866,407.291
"2011-03-09T21:03:00","2011-03-09T21:10:00","2011-03-09T21:22:00","C5.0","N31E23",-326.510,436.165
"2011-03-09T21:35:00","2011-03-09T21:42:00","2011-03-09T21:45:00","C2.9","S23W75",855.720,-401.409
"2011-03-09T22:03:00","2011-03-09T22:12:00","2011-03-09T22:14:00","C9.4","N19W04",67.1736,238.353
"2011-03-09T23:13:00","2011-03-09T23:16:00","2011-03-09T23:23:00","X1.5","N20W11",183.302,252.767
"2011-03-10T03:50:00","2011-03-10T03:58:00","2011-03-10T03:58:00","C2.9","N20W12",199.719,252.308
"2011-03-10T09:07:00","2011-03-10T09:13:00","2011-03-10T09:27:00","C2.4","S23W82",873.558,-397.396
"2011-03-10T13:19:00","2011-03-10T13:25:00","2011-03-10T13:34:00","C4.2","S24W82",866.280,-412.546
"2011-03-10T13:42:00","2011-03-10T13:45:00","2011-03-10T13:50:00","C4.7","N24W20",308.803,312.947
"2011-03-10T14:21:00","2011-03-10T14:24:00","2011-03-10T14:28:00","C2.0","N20W21",328.447,247.529
"2011-03-10T19:00:00","2011-03-10T19:07:00","2011-03-10T19:17:00","C4.0","N17W22",345.611,213.912
"2011-03-10T22:34:00","2011-03-10T22:41:00","2011-03-10T22:49:00","M1.1","N19W26",405.748,243.389
"2011-03-11T00:29:00","2011-03-11T00:30:00","2011-03-11T00:33:00","C1.4","N18W23",360.515,229.538
